report_date,net
2009-04-28,7862.0
2009-05-05,14733.0
2009-05-12,21240.0
2009-05-19,25914.0
2009-05-26,30474.0
2009-06-02,36226.0
2009-06-09,33620.0
2009-06-16,20791.0
2009-06-23,14053.0
2009-06-30,10624.0
2009-07-07,7860.0
2009-07-14,3173.0
2009-07-21,5096.0
2009-07-28,6215.0
2009-08-04,14726.0
2009-08-11,22569.0
2009-08-18,22795.0
2009-08-25,14468.0
2009-09-01,7981.0
2009-09-08,5888.0
2009-09-15,12256.0
2009-09-22,21226.0
2009-09-29,19586.0
2009-10-06,19639.0
2009-10-13,27170.0
2009-10-20,35158.0
2009-10-27,35290.0
2009-11-03,35825.0
2009-11-09,37306.0
2009-11-17,24893.0
2009-11-24,23287.0
2009-12-01,27628.0
2009-12-08,31595.0
2009-12-15,36926.0
2009-12-22,35070.0
2009-12-29,28598.0
2010-01-05,25879.0
2010-01-12,29895.0
2010-01-19,30308.0
2010-01-26,26309.0
2010-02-02,17775.0
2010-02-09,12577.0
2010-02-16,14334.0
2010-02-23,11372.0
2010-03-02,8372.0
2010-03-09,8870.0
2010-03-16,9068.0
2010-03-23,13032.0
2010-03-30,21850.0
2010-04-06,22973.0
2010-04-13,15692.0
2010-04-20,7269.0
2010-04-27,2892.0
2010-05-04,12977.0
2010-05-11,12287.0
2010-05-18,12369.0
2010-05-25,6666.0
2010-06-01,13554.0
2010-06-08,8213.0
2010-06-15,28604.0
2010-06-22,37767.0
2010-06-29,39796.0
2010-07-06,41123.0
2010-07-13,43101.0
2010-07-20,43143.0
2010-07-27,44957.0
2010-08-03,46278.0
2010-08-10,46601.0
2010-08-17,48075.0
2010-08-24,40942.0
2010-08-31,39049.0
2010-09-07,42347.0
2010-09-14,43837.0
2010-09-21,40892.0
2010-09-28,39732.0
2010-10-05,31850.0
2010-10-12,32130.0
2010-10-19,37372.0
2010-10-26,42370.0
2010-11-02,42993.0
2010-11-09,43885.0
2010-11-16,34684.0
2010-11-23,35189.0
2010-11-30,33351.0
2010-12-07,36473.0
2010-12-14,38209.0
2010-12-21,39649.0
2010-12-28,39866.0
2011-01-04,39534.0
2011-01-11,41564.0
2011-01-18,39451.0
2011-01-25,34514.0
2011-02-01,39419.0
2011-02-08,37476.0
2011-02-15,39378.0
2011-02-22,39157.0
2011-03-01,33139.0
2011-03-08,34934.0
2011-03-15,27126.0
2011-03-22,28117.0
2011-03-29,24718.0
2011-04-05,25844.0
