report_date,net
2014-02-25,-16038.0
2014-03-04,-20446.0
2014-03-11,-6854.0
2014-03-18,-1063.0
2014-03-25,-7204.0
2014-04-01,-30573.0
2014-04-08,-31746.0
2014-04-15,-35946.0
2014-04-22,-34057.0
2014-04-29,-45486.0
2014-05-06,-63466.0
2014-05-13,-82686.0
2014-05-20,-81977.0
2014-05-27,-81779.0
2014-06-03,-76796.0
2014-06-10,-73307.0
2014-06-17,-47565.0
2014-06-24,-55626.0
2014-07-01,-63435.0
2014-07-08,-70827.0
2014-07-15,-50405.0
2014-07-22,-44011.0
2014-07-29,-59514.0
2014-08-05,-34538.0
2014-08-12,-14666.0
2014-08-19,-20112.0
2014-08-26,-23508.0
2014-09-02,-29113.0
2014-09-09,-27250.0
2014-09-16,-47738.0
2014-09-23,-52375.0
2014-09-30,-41519.0
2014-10-07,-49938.0
2014-10-14,-3999.0
2014-10-21,1720.0
2014-10-28,1069.0
2014-11-04,2328.0
2014-11-11,-9930.0
2014-11-18,-12815.0
2014-11-25,-20722.0
2014-12-02,-28683.0
2014-12-09,-26559.0
2014-12-16,-13137.0
2014-12-23,-18863.0
2014-12-30,-19582.0
2015-01-06,-16013.0
2015-01-13,-14191.0
2015-01-20,7031.0
2015-01-27,4371.0
2015-02-03,15014.0
2015-02-10,10528.0
2015-02-17,7399.0
2015-02-24,-6885.0
2015-03-03,-27872.0
2015-03-10,-32395.0
2015-03-17,-35904.0
2015-03-24,-46050.0
2015-03-31,-44318.0
2015-04-07,-49286.0
2015-04-14,-63445.0
2015-04-21,-59929.0
2015-04-28,-68700.0
2015-05-05,-75758.0
2015-05-12,-62970.0
2015-05-19,-62349.0
2015-05-26,-66993.0
2015-06-02,-70316.0
2015-06-09,-74437.0
2015-06-16,-69682.0
2015-06-23,-52280.0
2015-06-30,-34799.0
2015-07-07,-21991.0
2015-07-14,-30995.0
2015-07-21,-40854.0
2015-07-28,-53930.0
2015-08-04,-64445.0
2015-08-11,-62456.0
2015-08-18,-54894.0
2015-08-25,16831.0
2015-09-01,32239.0
2015-09-08,37925.0
2015-09-15,33154.0
2015-09-22,24821.0
2015-09-29,30229.0
2015-10-06,21057.0
2015-10-13,15639.0
2015-10-20,7027.0
2015-10-27,-228.0
2015-11-03,-3727.0
2015-11-10,-9531.0
2015-11-17,-10900.0
2015-11-24,-6967.0
2015-12-01,-21736.0
2015-12-08,-10180.0
2015-12-15,-7432.0
2015-12-22,-13800.0
2015-12-29,-8402.0
2016-01-05,-9812.0
2016-01-12,-6589.0
2016-01-19,9535.0
2016-01-26,14225.0
2016-02-02,22510.0
2016-02-09,19718.0
2016-02-16,26706.0
2016-02-23,25901.0
2016-03-01,23300.0
2016-03-08,21118.0
2016-03-15,10326.0
2016-03-22,-3954.0
2016-03-29,-13789.0
2016-04-05,-34248.0
2016-04-12,-40276.0
2016-04-19,-59374.0
2016-04-26,-75850.0
2016-05-03,-77427.0
2016-05-10,-88065.0
2016-05-17,-94816.0
2016-05-24,-85314.0
2016-05-31,-90349.0
2016-06-07,-103808.0
2016-06-14,-78364.0
2016-06-21,-45667.0
2016-06-28,-50117.0
2016-07-05,-46933.0
2016-07-12,-56988.0
2016-07-19,-66699.0
2016-07-26,-88950.0
2016-08-02,-114603.0
2016-08-09,-118817.0
2016-08-16,-114088.0
2016-08-23,-121524.0
2016-08-30,-127721.0
2016-09-06,-133731.0
2016-09-13,-112875.0
2016-09-20,-87601.0
2016-09-27,-89140.0
2016-10-04,-86928.0
2016-10-11,-88008.0
2016-10-18,-74640.0
2016-10-25,-81492.0
2016-11-01,-70025.0
2016-11-08,-49893.0
2016-11-15,-49182.0
2016-11-22,-63378.0
2016-11-29,-67663.0
2016-12-06,-95407.0
2016-12-13,-102578.0
2016-12-20,-108925.0
2016-12-27,-101482.0
2017-01-03,-104595.0
2017-01-10,-126180.0
2017-01-17,-132419.0
2017-01-24,-134224.0
2017-01-31,-126334.0
2017-02-07,-111797.0
2017-02-14,-120662.0
2017-02-21,-102231.0
2017-02-28,-93606.0
2017-03-07,-99615.0
2017-03-14,-100561.0
2017-03-21,-113446.0
2017-03-28,-102752.0
2017-04-04,-94494.0
2017-04-11,-83637.0
2017-04-18,-85647.0
2017-04-25,-68818.0
2017-05-02,-106675.0
2017-05-09,-115674.0
2017-05-16,-142360.0
2017-05-23,-102412.0
2017-05-30,-118926.0
2017-06-06,-135853.0
2017-06-13,-129831.0
2017-06-20,-143845.0
2017-06-27,-134996.0
2017-07-03,-123636.0
2017-07-11,-110288.0
2017-07-18,-140368.0
2017-07-25,-136641.0
2017-08-01,-158114.0
2017-08-08,-155041.0
2017-08-15,-129406.0
2017-08-22,-105294.0
2017-08-29,-117371.0
2017-09-05,-121328.0
2017-09-12,-123827.0
2017-09-19,-171187.0
2017-09-26,-172395.0
2017-10-03,-170624.0
2017-10-10,-174665.0
2017-10-17,-168571.0
2017-10-24,-148748.0
2017-10-31,-145300.0
2017-11-07,-153309.0
2017-11-14,-127658.0
2017-11-21,-102956.0
2017-11-28,-114762.0
2017-12-05,-114571.0
2017-12-12,-122109.0
2017-12-19,-128583.0
2017-12-26,-97130.0
2018-01-02,-91557.0
2018-01-09,-91780.0
2018-01-16,-82244.0
2018-01-23,-90170.0
2018-01-30,-59357.0
2018-02-06,85818.0
2018-02-13,74563.0
2018-02-20,59550.0
2018-02-27,34383.0
2018-03-06,76918.0
2018-03-13,53612.0
2018-03-20,72076.0
2018-03-27,74740.0
2018-04-03,79102.0
2018-04-10,92913.0
2018-04-17,77951.0
2018-04-24,31619.0
2018-05-01,20962.0
2018-05-08,17589.0
2018-05-15,-3732.0
2018-05-22,-25556.0
2018-05-29,-44380.0
2018-06-05,-36189.0
2018-06-12,-53346.0
2018-06-19,-57550.0
2018-06-26,-49794.0
2018-07-03,-33219.0
2018-07-10,-52829.0
2018-07-17,-71829.0
2018-07-24,-86161.0
2018-07-31,-103506.0
2018-08-07,-113789.0
2018-08-14,-131461.0
2018-08-21,-101825.0
2018-08-28,-113377.0
2018-09-04,-127083.0
2018-09-11,-120432.0
2018-09-18,-119774.0
2018-09-25,-139775.0
2018-10-02,-140444.0
2018-10-09,-113603.0
2018-10-16,-33037.0
2018-10-23,-10303.0
2018-10-30,1998.0
2018-11-06,13005.0
2018-11-13,22046.0
2018-11-20,35528.0
2018-11-27,27613.0
2018-12-04,11017.0
2018-12-11,40097.0
2018-12-18,44245.0
2018-12-24,30178.0
2018-12-31,40447.0
2019-01-08,21062.0
2019-01-15,-9825.0
2019-01-22,-22557.0
2019-01-29,-22087.0
2019-02-05,-38599.0
2019-02-12,-59644.0
2019-02-19,-74299.0
2019-02-26,-89699.0
2019-03-05,-94141.0
2019-03-12,-89005.0
2019-03-19,-128217.0
2019-03-26,-118170.0
2019-04-02,-141483.0
2019-04-09,-164383.0
2019-04-16,-169908.0
2019-04-23,-177754.0
2019-04-30,-180359.0
2019-05-07,-150307.0
2019-05-14,-89696.0
2019-05-21,-105320.0
2019-05-28,-105827.0
2019-06-04,-85510.0
2019-06-11,-91182.0
2019-06-18,-108644.0
2019-06-25,-116694.0
