report_date,net
1999-09-14,24234.0
1999-09-21,30978.0
1999-09-28,47262.0
1999-10-05,46973.0
1999-10-12,52028.0
1999-10-19,34674.0
1999-10-26,27622.0
1999-11-02,26119.0
1999-11-09,14281.0
1999-11-16,17068.0
1999-11-23,25885.0
1999-11-30,23171.0
1999-12-07,20782.0
1999-12-14,20176.0
1999-12-21,23002.0
1999-12-28,23329.0
2000-01-04,33320.0
2000-01-11,27169.0
2000-01-18,21132.0
2000-01-25,30605.0
2000-02-01,39188.0
2000-02-08,44878.0
2000-02-15,40601.0
2000-02-22,39866.0
2000-02-29,22702.0
2000-03-07,16207.0
2000-03-14,14520.0
2000-03-21,15849.0
2000-03-28,14330.0
2000-04-04,12029.0
2000-04-11,16033.0
2000-04-18,18546.0
2000-04-25,9831.0
2000-05-02,10676.0
2000-05-09,14902.0
2000-05-16,15246.0
2000-05-23,11076.0
2000-05-30,2895.0
2000-06-06,15404.0
2000-06-13,14793.0
2000-06-20,16354.0
2000-06-27,6862.0
2000-07-05,11661.0
2000-07-11,9591.0
2000-07-18,10418.0
2000-07-25,7683.0
2000-08-01,8528.0
2000-08-08,5058.0
2000-08-15,1776.0
2000-08-22,-230.0
2000-08-29,1539.0
2000-09-05,6359.0
2000-09-12,7886.0
2000-09-19,5186.0
2000-09-26,5332.0
2000-10-03,6591.0
2000-10-10,6540.0
2000-10-17,5132.0
2000-10-24,18.0
2000-10-31,-3456.0
2000-11-07,-3457.0
2000-11-14,-4683.0
2000-11-21,-3326.0
2000-11-28,-63.0
2000-12-05,-758.0
2000-12-12,58.0
2000-12-19,-2792.0
2000-12-26,-2742.0
2001-01-02,-4547.0
2001-01-09,-2991.0
2001-01-16,238.0
2001-01-23,11352.0
2001-01-30,14876.0
2001-02-06,16533.0
2001-02-13,6594.0
2001-02-20,694.0
2001-02-27,-865.0
2001-03-06,-3665.0
2001-03-13,-2312.0
2001-03-20,-2273.0
2001-03-27,1887.0
2001-04-03,53.0
2001-04-10,1022.0
2001-04-17,2924.0
2001-04-24,7118.0
2001-05-01,4303.0
2001-05-08,730.0
2001-05-15,-1144.0
2001-05-22,12936.0
2001-05-29,17903.0
2001-06-05,12677.0
2001-06-12,7708.0
2001-06-19,9914.0
2001-06-26,6267.0
2001-07-03,2663.0
2001-07-10,-200.0
2001-07-17,-3125.0
2001-07-24,-2366.0
2001-07-31,-2431.0
2001-08-07,-2035.0
2001-08-14,-61.0
2001-08-21,2744.0
2001-08-28,3033.0
2001-09-04,945.0
2001-09-10,733.0
2001-09-18,9462.0
2001-09-25,26363.0
2001-10-02,32983.0
2001-10-09,37971.0
2001-10-16,32676.0
2001-10-23,23821.0
2001-10-30,18772.0
2001-11-06,7842.0
2001-11-13,5668.0
2001-11-20,2702.0
2001-11-27,-149.0
2001-12-04,1370.0
2001-12-11,6676.0
2001-12-18,12579.0
2001-12-21,17528.0
2001-12-28,22694.0
2002-01-08,33146.0
2002-01-15,37192.0
2002-01-22,33530.0
2002-01-29,28421.0
2002-02-05,25058.0
2002-02-12,26611.0
2002-02-19,28432.0
2002-02-26,27368.0
2002-03-05,32901.0
2002-03-12,32550.0
2002-03-19,33303.0
2002-03-26,35285.0
2002-04-02,42650.0
2002-04-09,39770.0
2002-04-16,28436.0
2002-04-23,29226.0
2002-04-30,29497.0
2002-05-07,30140.0
2002-05-14,31563.0
2002-05-21,46534.0
2002-05-28,50798.0
2002-06-04,54189.0
2002-06-11,51854.0
2002-06-18,45923.0
2002-06-25,40072.0
2002-07-02,42959.0
2002-07-09,45723.0
2002-07-16,50043.0
2002-07-23,45003.0
2002-07-30,28498.0
2002-08-06,24234.0
2002-08-13,22322.0
2002-08-20,15267.0
2002-08-27,11603.0
2002-09-03,9280.0
2002-09-10,9785.0
2002-09-17,12712.0
2002-09-24,21137.0
2002-10-01,17048.0
2002-10-08,6563.0
2002-10-15,-2763.0
2002-10-22,-3083.0
2002-10-29,828.0
2002-11-05,4327.0
2002-11-12,13561.0
2002-11-19,16607.0
2002-11-26,11426.0
2002-12-03,11982.0
2002-12-10,20985.0
2002-12-17,27563.0
2002-12-23,28954.0
2002-12-31,32305.0
2003-01-07,39794.0
2003-01-14,38208.0
2003-01-21,39889.0
2003-01-28,41232.0
2003-02-04,43840.0
2003-02-11,29291.0
2003-02-14,20245.0
2003-02-25,20627.0
2003-03-04,18569.0
2003-03-11,22384.0
2003-03-18,12816.0
2003-03-25,-1246.0
2003-04-01,-4403.0
2003-04-08,-831.0
2003-04-15,-419.0
2003-04-22,4107.0
2003-04-29,9712.0
2003-05-06,26798.0
2003-05-13,33787.0
2003-05-20,33602.0
2003-05-27,31197.0
2003-06-03,21422.0
2003-06-10,15115.0
2003-06-17,14215.0
2003-06-24,9529.0
2003-07-01,9258.0
2003-07-08,22066.0
2003-07-15,32022.0
2003-07-22,32118.0
2003-07-29,53331.0
2003-08-05,52320.0
2003-08-12,46407.0
2003-08-19,43875.0
2003-08-26,45802.0
2003-09-02,45003.0
2003-09-09,57202.0
2003-09-16,55655.0
2003-09-23,53986.0
2003-09-30,51441.0
2003-10-07,27163.0
2003-10-14,23194.0
2003-10-21,26456.0
2003-10-28,32935.0
2003-11-04,30158.0
2003-11-11,29161.0
2003-11-18,44857.0
2003-11-25,41883.0
2003-12-02,47771.0
2003-12-09,50558.0
2003-12-16,52541.0
2003-12-22,53014.0
2003-12-30,56410.0
2004-01-06,60946.0
2004-01-13,58320.0
2004-01-20,52403.0
2004-01-27,61711.0
2004-02-03,55027.0
2004-02-10,55346.0
2004-02-17,58999.0
2004-02-24,58972.0
2004-03-02,60615.0
2004-03-09,66300.0
2004-03-16,63946.0
2004-03-23,64599.0
2004-03-30,65393.0
2004-04-06,61491.0
2004-04-12,61239.0
2004-04-20,51183.0
2004-04-27,38812.0
2004-05-04,37131.0
2004-05-11,30063.0
2004-05-18,28433.0
2004-05-25,27001.0
2004-06-01,25725.0
2004-06-08,22732.0
2004-06-15,23466.0
2004-06-22,23576.0
2004-06-29,26074.0
2004-07-06,24740.0
2004-07-13,35507.0
2004-07-20,42487.0
2004-07-27,37675.0
2004-08-03,43827.0
2004-08-10,47600.0
2004-08-17,46328.0
2004-08-24,48637.0
2004-08-31,50457.0
2004-09-07,37632.0
2004-09-14,25232.0
2004-09-21,26133.0
2004-09-28,30125.0
2004-10-05,51049.0
2004-10-12,58294.0
2004-10-19,60703.0
2004-10-26,61186.0
2004-11-02,58256.0
2004-11-09,62982.0
2004-11-16,63978.0
2004-11-23,67163.0
2004-11-30,69355.0
2004-12-07,72657.0
2004-12-14,44770.0
2004-12-21,39894.0
2004-12-28,39194.0
2005-01-04,38370.0
2005-01-11,33480.0
2005-01-18,33012.0
2005-01-25,30639.0
2005-02-01,30735.0
2005-02-08,27824.0
2005-02-15,39499.0
2005-02-22,44617.0
2005-03-01,45148.0
2005-03-08,47284.0
2005-03-15,46427.0
2005-03-22,40983.0
2005-03-29,33679.0
2005-04-05,35300.0
2005-04-12,37553.0
2005-04-19,38620.0
2005-04-26,41005.0
2005-05-03,19426.0
2005-05-10,21354.0
